Country Name,Year,Bribery incidence (% of firms experiencing at least one bribe payment request) [IC.FRM.BRIB.ZS],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],Gini index [SI.POV.GINI],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",New businesses registered (number) [IC.BUS.NREG],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Compulsory education, duration (years) [SE.COM.DURS]",Lending interest rate (%) [FR.INR.LEND],Trade (% of GDP) [NE.TRD.GNFS.ZS],Net migration [SM.POP.NETM],International migrant stock (% of population) [SM.POP.TOTL.ZS],"International migrant stock, total [SM.POP.TOTL]","Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Secondary education, duration (years) [SE.SEC.DURS]","Primary education, duration (years) [SE.PRM.DURS]","Internally displaced persons, new displacement associated with conflict and violence (number of cases) [VC.IDP.NWCV]","Internally displaced persons, total displaced by conflict and violence (number of people) [VC.IDP.TOCV]","Internally displaced persons, new displacement associated with disasters (number of cases) [VC.IDP.NWDS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Lifetime risk of maternal death (%) [SH.MMR.RISK.ZS],"Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]"
Tajikistan,2000,..,..,4.552526097,..,..,..,..,..,2.700000048,..,28.34876835,..,..,8.324324495,138.4291467,6.639862358,1047.402595,0.3378897703,0.3539066224,6619.999886,0.5981745325,6.212716763,12.02513981,2.328710079,9,..,175.3512061,..,4.837676152,299266,..,..,..,44.41504001,1.567234654,6216329,..,7,4,..,..,..,61.974,0.2286108635,18,..
Tajikistan,2001,..,..,3.687578242,..,..,..,..,..,2.299999952,..,39.2890937,38.59188945,..,9.580836178,171.0480646,7.808728605,1154.631566,0.2947001496,0.3402700953,6639.999866,0.5807838825,6.401948052,13.18852997,2.376590014,9,..,146.6573056,..,..,..,..,..,..,45.14511289,1.630388128,6318510,..,7,4,..,..,..,62.807,0.2188266123,20,..
Tajikistan,2002,..,..,2.800745185,..,..,..,..,..,2.5,..,44.10200169,12.24998478,..,10.80000376,190.0026776,8.932017007,1277.366092,0.2594569664,0.3314215314,6670.000076,1.048836933,11.01246106,14.59364033,2.775789976,9,14.21083333,138.6839688,-144939,..,..,13370900,78562800,6.433663244,45.91926979,1.700281778,6426861,..,7,4,..,..,..,63.653,0.1756694233,30,..
Tajikistan,2003,..,..,2.507051081,..,..,..,32.7,..,3.849999905,5.510000229,51.29216766,16.3034912,..,10.99999908,237.7573352,9.053903903,1420.510177,0.2346018823,0.3332543612,6820.000172,1.118791495,11.72907489,12.69423962,2.420789957,9,16.72833333,137.669593,..,..,..,64440600,146024400,9.388816276,46.73871106,1.76879018,6541550,72.4,7,4,..,..,..,64.496,0.1402613849,19,..
Tajikistan,2004,..,..,2.131366952,..,..,..,33.6,..,2,..,54.95543637,7.141965087,..,10.29999894,311.6272313,8.299401532,1579.701061,0.247040584,0.3902502727,7369.999886,1.131336328,10.72,13.67675972,2.772030115,9,20.3146154,128.3381707,..,..,..,118972100,252002100,12.13776268,47.60210775,1.830428869,6662391,..,7,4,..,..,..,65.314,0.1284363435,19,..
Tajikistan,2005,..,2,2.312456126,2.5,..,..,..,7.775287278,2,..,58.85283879,7.091932441,..,6.699998517,340.5831832,4.705231043,1705.897106,0.2132642085,0.363806796,7440.000057,..,..,15.29337978,3.512130022,9,23.28486802,126.9946993,..,4.120749583,280444,68289513.92,564376544.8,24.40729247,48.50898828,1.887206557,6789318,..,7,4,..,..,..,66.08,0.1241130121,14,..
Tajikistan,2006,..,2,2.802419326,2.5,..,..,..,21.98565688,2.200000048,..,64.74451714,10.01086519,878,7.000003211,408.8384135,4.940065467,1845.406705,0.210567618,0.3885828942,7929.999828,..,..,15.63601017,3.40350008,9,24.155,141.1539121,..,..,..,101469459.4,975868229.1,34.48028716,49.4612032,1.943948236,6922590,..,7,4,..,..,..,66.771,0.114458695,..,..
Tajikistan,2007,..,2,1.868982355,2.5,..,..,32.2,-9.952842172,2.869999886,5.929999828,73.25785444,13.14912471,885,7.800000119,526.6432883,5.661955012,2002.589174,0.2311996414,0.4629978988,8649.999619,..,..,12.21487999,3.413269997,9,22.96,145.5280997,-145788,..,..,157517777,1513697962,40.69620782,50.46203915,2.003276515,7062667,53.1,7,4,..,..,..,67.382,0.1076358736,..,..
Tajikistan,2008,37.8,2,1.386977172,2.5,..,..,..,2.215207048,..,..,88.25411958,20.47052191,1080,7.899998272,715.8657063,5.696226076,2157.257323,0.1954523693,0.421641055,9020.000458,1.02218714,3.760969494,12.80049992,3.459830046,9,23.5944101,114.4801491,..,..,..,170624379.3,2277502898,44.12621671,51.51417548,2.063566812,7209924,..,7,4,..,..,..,67.911,0.1028254795,..,..
Tajikistan,2009,..,2,1.317084404,2.5,..,..,30.8,-0.3257293408,11.5,..,93.94495244,6.448234811,1855,3.900001148,676.1235111,1.71572809,2208.33427,0.1481815451,0.3272343842,8699.999809,0.9547685086,3.333333333,14.31215954,4.098309994,9,22.61583333,85.97813704,..,..,..,106075258.7,1565736892,31.44377063,52.62040583,2.124696625,7364752,47.2,7,4,..,..,..,68.36,0.1060303724,..,..
Tajikistan,2010,..,2,2.404549674,2.5,..,..,..,-7.683386146,..,..,100,6.445314408,2178,6.499999086,749.5524123,4.198846064,2328.712759,0.1397672269,0.3254777246,8789.999962,0.9528551247,3.645655877,15.33145046,4.006750107,9,23.39962361,73.49304451,..,3.668730585,278152,183618062.2,2020504005,35.81070638,53.78248785,2.184392155,7527397,..,7,4,..,..,2000,68.736,0.09501115056,..,..
Tajikistan,2011,..,2.5,1.636893607,2.5,..,..,..,-1.281242977,..,..,112.431549,12.43154904,1242,7.4000006,847.3824321,5.026529019,2496.582204,0.1332121975,0.3325752017,9060.00042,1.09380664,4.047003814,14.56050968,3.935110092,9,22.46166667,79.78424467,..,..,..,201178009.9,2722464917,41.73810656,54.99790654,2.234721208,7697507,..,7,4,..,..,..,69.055,0.09080112359,..,..
Tajikistan,2012,..,2.5,..,2.5,..,..,..,6.213030534,..,..,118.9876193,5.83116601,1272,7.499999463,969.2961039,5.079240788,2750.355063,0.1394365242,0.3834999502,9859.999657,0.9991399598,4.070527265,16.37050056,4.018030167,9,21.09333333,83.17594454,-136974,..,..,263465923.1,3222350605,42.21576817,56.26491855,2.277610287,7874838,..,7,4,..,..,6400,69.34,0.08695367864,..,..
Tajikistan,2013,35.5,2.5,..,2.5,1,..,..,-0.4762438556,..,..,124.9484784,5.009646453,5555,7.399999747,1048.225602,4.935542823,3027.814126,0.1311286164,0.397033077,10279.99973,..,..,..,..,9,24.33416667,71.74374289,..,..,..,240393237,3697730868,43.76805432,57.58632466,2.321389593,8059782,34.3,7,4,..,..,660,69.609,0.08363874236,..,..
Tajikistan,2014,..,2.5,..,2.5,1,..,..,..,..,..,132.5758678,6.104427651,1514,6.70000069,1104.172358,4.204127962,3303.098197,0.1680123444,0.5549612719,11819.99969,1.128380097,3.956331206,..,..,9,24.53123634,54.60715961,..,..,..,303612594,3384055195,37.1362266,59.46441284,2.366942048,8252828,32,7,4,..,..,460,69.874,0.08053920287,..,..
Tajikistan,2015,..,2.5,..,2.5,1,..,34,..,..,..,140.1519947,5.714559496,1218,6.019303318,978.4049812,3.496227648,3150.427114,0.1839769574,0.5796059951,12420.00008,1.281982414,4.016701191,16.39336014,4.967740059,9,25.83626016,..,..,3.242910896,275059,165138264.3,2258643220,27.30648249,60.91230636,2.408602011,8454019,31.3,7,4,..,..,11000,70.137,0.07714735705,..,..
Tajikistan,2016,..,2.5,..,2.5,1,..,..,..,6.900000095,..,148.5675345,6.004580823,984,6.899260206,807.1025861,4.313563035,3114.895558,0.2256714788,0.7029430867,13850.00038,1.215139771,3.120109362,17.0383606,5.763679981,9,24.94314,..,..,..,..,87127370,1867398638,26.70614235,62.4221846,2.448550534,8663575,30.3,7,4,..,..,2400,70.397,0.07376897954,7,2.7
Tajikistan,2017,..,2.5,..,2.5,1,0.533,..,..,..,..,..,..,793,7.099894057,848.6723799,4.486458706,3252.932655,0.2551327665,0.8299297077,15260.00023,1.093906012,3.069961872,18.14114952,5.83796978,9,29.64670088,53.7862598,-99999,..,..,215552296.9,2237179088,29.68482633,63.98350025,2.470450701,8880270,29.5,7,4,..,..,4700,70.647,0.07139070709,..,..
Tajikistan,2018,..,2,..,2.5,1,0.542126298,..,..,..,..,..,..,831,7.599278842,853.2188734,4.991397825,3496.891341,0.2727443668,0.9537574146,16620.00084,1.082302016,3.396080219,15.88862038,5.5583601,9,27.18879646,55.84611141,..,..,..,252025144,2183340531,28.11766226,65.57278622,2.453552417,9100847,27.4,7,4,..,..,5400,70.879,..,..,..
Tajikistan,2019,11.1,2,..,2.5,11,..,..,..,..,..,..,..,..,7.400652432,890.5444024,4.863694198,3732.561094,0.2707574416,1.010618692,17510.00023,1.038329778,3.52218909,18.65759087,5.712900162,9,23.54970722,56.04501591,..,..,..,190464767.4,2321884645,27.97186875,67.15918294,2.390490051,9321023,26.3,7,4,..,..,4800,71.097,..,..,..
Tajikistan,2020,..,2,0.9121751477,2.5,..,0.5041163564,..,..,..,..,..,..,..,4.400049702,852.8309878,2.028914954,3854.190435,..,..,..,1.010689752,3.336297494,17.77205086,..,9,..,55.74910402,..,..,..,108394959.7,2186807504,26.88478492,68.71995101,2.297389848,9537642,..,7,4,..,..,1500,71.301,..,..,..
Tajikistan,2021,..,2,..,2.5,..,..,..,..,..,..,..,..,..,9.200190431,897.087902,6.825885371,4288.360975,..,..,..,..,..,19.91206932,..,9,..,..,..,..,..,..,..,..,..,2.198253763,9749625,..,7,4,15000,..,1200,..,..,..,..
Tanzania,1995,..,..,7.116566801,..,..,..,..,6.420846667,..,..,28.56071827,27.42778542,..,3.569911868,182.3619232,0.5847451168,1005.624573,0.09420412903,0.09207690695,45759.99832,1.627214037,8.602718914,..,..,..,37.80507246,65.58242013,..,3.69872866,1106043,509776.4495,840348.2086,0.01599072885,33.47158275,2.931260372,29649128,..,6,7,..,..,..,49.287,..,..,..
Tanzania,1996,..,..,7.49888576,..,..,..,..,5.078642017,..,..,34.5519743,20.97725964,..,4.544366802,219.5502167,1.819799148,1042.672729,0.09950964087,0.1008391559,43919.99817,1.555350299,9.574897429,12.50030994,2.53283,..,33.965,51.88067231,..,..,..,810377.429,19318018.54,0.297374343,34.36952247,2.647339411,30444523,..,6,7,..,..,..,49.329,..,997,..
Tanzania,1997,..,..,7.549806361,..,..,..,..,10.06053076,..,..,40.11161325,16.09065493,..,3.525278191,253.4759827,1.048395302,1071.772705,0.08895143308,0.09264942838,43540.00092,1.54354454,9.897170309,12.62788963,2.458590031,..,26.27,41.90762586,-400706,..,..,645295.672,1586283.791,0.02064438108,35.21432942,2.428288872,31192853,..,6,7,..,..,..,49.503,..,..,..
Tanzania,1998,..,..,..,..,..,..,..,15.35137418,..,..,45.24580109,12.79975405,..,3.708511596,395.5326233,1.339438084,1098.353149,0.07894636916,0.0842620932,47080.00183,1.601971547,10.28513743,11.79397011,2.175909996,7,22.8925,25.93556908,..,..,..,4017023.705,11500422.92,0.09372455077,36.039965,2.317537614,31924201,..,6,7,..,..,..,49.809,..,..,..
Tanzania,1999,..,..,..,..,..,..,..,4.657751114,..,..,48.81589088,7.890433361,..,4.863863755,400.2636719,2.438490374,1140.992065,0.06954678679,0.07710609799,48110.00061,1.48766266,8.550567179,..,..,7,21.89416667,25.01345223,..,..,..,15400019.13,7200008.943,0.05664297095,36.89573267,2.34674369,32682240,..,6,7,..,..,..,50.248,..,..,..
Tanzania,2000,..,..,..,..,..,..,37.3,2.851182173,..,..,51.70772526,5.923961096,..,4.520784635,410.9523621,1.978700719,1189.930176,0.07616694468,0.08806186492,46099.99847,1.487264012,8.859370403,..,..,7,21.5775,23.9808677,..,2.730616603,928180,20300037.62,8000014.826,0.05980882901,37.81799165,2.468906027,33499177,35.6,6,7,..,..,..,50.801,4.688907809,..,..
Tanzania,2001,..,..,..,..,..,..,..,3.452086183,2.99000001,5.46999979,54.36936387,5.147468002,..,6.070808288,406.5387573,3.342621927,1257.40979,0.07451043894,0.09102581704,47500,1.451604644,9.657844714,..,..,7,20.05726141,28.02050647,..,..,..,29674900,15253000,0.1123059898,38.81897607,2.61242421,34385849,..,6,7,..,..,..,51.444,4.498013234,..,..
Tanzania,2002,..,..,..,..,..,..,..,8.872095681,3.599999905,..,57.26063621,5.317833661,..,7.093194984,411.9723206,4.224157675,1330.949707,0.07813807448,0.1010335687,52040.00092,1.302598457,7.881692922,..,..,7,16.39824076,27.48976305,-300523,..,..,26991637.5,12000000,0.08485341701,39.89025739,2.722291754,35334790,..,6,7,..,..,..,52.142,4.326179053,..,..
Tanzania,2003,..,..,7.644936352,..,..,..,..,1.958870816,..,..,60.29749196,5.303566215,..,6.672789829,431.2797241,3.733838847,1407.893555,0.0756555754,0.1034735803,56580.00183,1.074306968,5.758076412,..,..,7,14.51696089,30.43836752,..,..,..,27101500,8900000,0.05845933625,41.02255362,2.798988535,36337778,..,6,7,..,..,..,52.866,4.191006981,..,..
Tanzania,2004,..,..,7.827764358,..,..,..,..,4.356716187,..,..,63.15306145,4.735801439,..,7.50381466,459.2593079,4.512539231,1510.924316,0.09259518885,0.1359024003,56689.99863,0.9946145726,4.811307396,19.49263954,3.561229944,7,14.14031947,33.5982317,..,..,..,33886400.99,13798418.36,0.08274442938,42.19887785,2.827162562,37379766,..,6,7,..,..,..,53.602,4.072965235,741,..
Tanzania,2005,..,3.5,..,3.5,..,..,..,7.271179207,..,..,66.3325466,5.034570093,..,7.476319258,492.6313477,4.489363282,1628.262207,0.09307194884,0.1472029207,60000,0.8239413002,4.435198258,18.14314079,3.546250105,7,15.24894872,36.95927329,..,1.973209166,770846,33223895.38,19366300,0.1052570876,43.40745428,2.823755446,38450323,..,6,7,..,..,..,54.349,3.963611581,..,..
Tanzania,2006,21.7,3.5,..,3.5,..,..,..,6.647577371,3.299999952,6.46999979,71.14230139,7.250972621,3745,6.53222139,485.4974365,3.579043797,1738.578003,0.09058970857,0.1529760875,57650.00153,0.7921240107,4.432010328,15.01506996,3.009919882,7,15.65209779,42.76816647,..,..,..,29654900.31,15380675,0.0824719192,44.64739896,2.816486775,39548666,..,6,7,..,..,..,55.119,3.883941377,..,..
Tanzania,2007,..,3.5,..,3.5,..,..,40.3,0.9169473437,..,..,76.140414,7.02551437,4234,6.768535202,552.8394775,3.801088653,1853.434326,0.0807024151,0.1452751755,60060.00137,0.7620645693,4.270256506,19.44923019,4.033420086,7,16.07036615,48.05839478,-500853,..,..,39371684.1,25461384.4,0.1165625956,45.9261865,2.823941465,40681416,34.4,6,7,..,..,..,55.926,3.805033228,..,..
Tanzania,2008,..,3,..,3.5,..,..,..,-0.4121131467,..,..,83.96642556,10.27839376,5099,5.68641686,687.3904419,2.731040346,1940.570923,0.07707842906,0.1452670726,62150.00153,0.6982789897,3.828336232,18.94046974,4.185910225,7,14.98213468,49.02654455,..,..,..,47747833.43,36819747.78,0.1317759349,47.24988033,2.8414655,41853944,..,6,7,..,..,2400,56.777,3.721673832,..,..
Tanzania,2009,..,3,..,3.5,..,..,..,0.1590789399,2.5,..,94.16182029,12.14222787,5020,5.269105248,695.2168579,2.293194785,1997.795288,0.07095912997,0.1376705955,62779.99878,0.7571930663,3.808056676,17.68234062,3.960760117,7,15.03048182,43.53260065,..,..,..,46611927.76,39827093.51,0.1369502805,48.62703771,2.872958629,43073830,..,6,7,..,..,11000,57.666,3.642850522,..,..
Tanzania,2010,..,2.5,8.767314657,3.5,..,..,..,-0.5523967989,..,..,100,6.200155956,6800,6.336523427,743.4036865,3.290229516,2088.32666,0.07683533348,0.1558182689,66510.00214,0.8960240843,4.489114206,19.80201912,4.541699886,7,14.54416667,47.64043943,..,0.6760349869,308600,123023671.7,344287552.6,1.075419709,50.06382028,2.911888941,44346532,..,6,7,..,..,..,58.584,3.558156695,666,..
Tanzania,2011,..,3,9.084038191,3.5,..,..,37.8,-0.3069944672,3.470000029,6.920000076,112.6909695,12.69096947,7606,7.672155435,781.4338989,4.549403127,2228.696533,0.08285762494,0.179316146,70000,0.9031507473,4.785067622,..,3.558290005,7,14.96333333,56.16612418,..,..,..,133400000,409563366.2,1.18175756,51.56188756,2.948418936,45673520,28.2,6,7,..,..,22000,59.525,3.458167713,..,..
Tanzania,2012,..,3,8.696570102,3.5,..,..,..,-4.106732848,0.2899999917,0.4399999976,130.7227573,16.00109385,8126,4.50015356,867.8574829,1.441772465,2099.429688,0.1028999651,0.2097633087,73470.00122,0.9137993544,4.685520291,..,3.470930099,7,15.55666667,54.36958801,-250435,..,..,162402671.1,390138888.1,0.983943685,53.11925152,2.97566284,47053033,..,6,7,..,..,10000,60.47,3.352788331,832,..
Tanzania,2013,20.8,3,7.625332456,3.5,5,..,..,11.99069917,2.930000067,5.75,141.0115842,7.870723646,8662,6.781585601,970.3995972,3.637369242,2194.884766,0.1046245056,0.2229641521,77089.99634,0.9723626033,5.160527657,..,3.357959986,7,15.86083333,48.63061535,..,..,..,129703911.3,381930784.2,0.8360909174,54.73372319,2.994061634,48483132,..,6,7,..,..,..,61.398,3.224925242,..,..
Tanzania,2014,..,3,..,3.5,5,..,..,7.757458124,2.119999886,3.890000105,149.6578707,6.13161433,8768,6.732461868,1030.077637,3.581688801,2243.592529,0.0984127595,0.2143690822,78029.99878,1.015761009,5.87533536,17.29710007,3.384880066,7,16.29083333,45.3560221,..,..,..,98283104.93,389484432,0.7795178189,56.40162904,3.001801057,49960563,..,6,7,..,..,14000,62.288,3.105488316,..,..
Tanzania,2015,..,3,7.276239419,3.5,5,..,..,7.019494768,..,..,158.0210063,5.58816953,8890,6.160628774,947.9333496,3.02750466,2348.443604,0.0995932647,0.2270668333,81709.99908,1.091369867,6.363378384,..,4.194869995,7,16.105,40.75768023,..,0.4885355305,261222,103818117.8,387768413,0.818446347,58.11993452,3.001067041,51482638,..,6,7,..,..,3500,63.111,2.979979064,..,..
Tanzania,2016,..,3,6.48265759,3.5,5,..,..,6.078004351,..,..,166.198224,5.174766293,8326,6.867116196,966.5029907,3.716766541,2479.333984,0.08771693514,0.2111246402,81449.99695,1.093691934,6.467470503,..,4.101970196,7,15.95833333,35.42047002,..,..,..,108374755.9,402531458.3,0.8087179823,59.8884974,2.997574458,53049231,..,6,7,..,..,36000,63.844,2.856217975,642,38.4
Tanzania,2017,..,3,..,3.5,5,0.4,..,5.162674878,..,..,175.0378356,5.318716052,6504,6.785680114,1004.906616,3.643721827,2530.603271,0.08810308649,0.2164274654,80550.00305,1.055796282,6.370743748,24.39653969,4.430510044,7,17.77416667,32.23894101,-200381,..,..,114385281.8,402634721.8,0.7551200207,61.70732107,2.991812303,54660345,26.4,6,7,..,..,1900,64.479,2.749378301,..,..
Tanzania,2018,..,2.5,..,3,5,0.3862610757,40.5,2.719725614,..,..,181.1544602,3.494458489,5276,5.444967601,1042.838745,2.355082697,2652.081299,0.08277675973,0.2130929872,81790.00092,1.055236597,6.371793869,20.50494003,3.696439981,7,17.41416667,32.64260998,..,..,..,99054685.02,412910078,0.7243564531,63.57354256,2.97948066,56313444,..,6,7,..,..,29000,65.015,..,..,..
Tanzania,2019,..,3,..,3,5,..,..,3.317606253,..,..,187.4301589,3.46428058,..,5.799999977,1085.884888,2.719329493,2772.928467,0.07974642433,0.2146349601,84000,1.01776679,6.228590244,..,3.596836329,7,16.97083333,32.95912259,..,..,..,87214900.11,433499813.4,0.7090644111,65.48369948,2.960386246,58005461,..,6,7,..,..,11000,65.456,..,..,..
Tanzania,2020,..,3,..,3,..,0.389834702,..,-4.618373259,2.779999971,3.859999895,193.5971559,3.290290628,..,1.996343506,1076.469727,-0.9501744043,2779.683594,..,..,..,1.026223835,6.052451487,..,3.225153446,7,16.67953411,29.60425,..,..,..,86974410.93,326160727.8,0.5226121583,67.43532739,2.936777704,59734213,..,6,7,..,..,57000,65.815,..,..,..
Tanzania,2021,..,3,..,3,..,..,..,..,..,..,..,..,..,4.279084542,1135.539673,1.293059594,2932.626221,..,..,..,..,..,..,3.297790289,..,..,31.38327631,..,..,..,..,..,..,..,2.910683779,61498438,..,6,7,..,..,47000,..,..,..,..
Thailand,1995,..,..,7.637814629,..,..,..,..,..,1.100000024,..,62.90721202,5.818181818,..,8.120315346,2846.586834,7.043977048,6857.316597,0.3820141788,2.619592168,232029.9988,2.273782373,13.66623487,18.90245056,3.144979954,..,13.25,89.75617494,..,1.366245038,809720,..,1695279817,1.001472295,116.3993658,1.000488756,59467272,..,6,6,..,..,..,70.191,..,9,..
Thailand,1996,..,..,7.440521974,..,..,..,42.9,..,1.070000052,2.460000038,66.55904207,5.805105547,..,5.651944465,3043.980314,4.487162253,7296.20465,0.3982246879,2.90552882,253029.9988,2.151525081,12.31981785,20.03906059,3.499609947,..,13.39583333,84.274148,..,..,..,..,1805949705,0.9866684373,117.6969406,1.108593407,60130190,35.4,6,6,..,..,..,70.215,..,12,..
Thailand,1997,..,..,7.867326924,..,..,..,..,..,0.8700000048,2.170000076,70.30351898,5.625797471,..,-2.753575153,2468.18473,-3.898539013,7132.672238,0.4100011629,2.924403912,259829.9866,2.173922505,10.07055904,21.20360947,4.577189922,..,13.64583333,95.05179065,715832,..,..,..,1658406238,1.10427447,119.0991955,1.184370069,60846588,..,6,6,..,..,..,70.267,..,9,..
Thailand,1998,..,..,8.705027253,..,..,..,41.5,..,3.400000095,7.440000057,75.92409462,7.99472875,..,-7.634035286,1845.82887,-8.741667605,6582.420465,0.3867738182,2.545907896,238000,1.856368281,7.818046721,19.4810009,4.625699997,..,14.41666667,100.2404737,..,..,..,..,1424466820,1.253098561,120.5447415,1.206426132,61585103,38.6,6,6,..,..,..,70.348,..,7,..
Thailand,1999,..,..,8.109335545,..,..,..,43.1,..,2.970000029,7.739999771,76.14027061,0.2847264592,..,4.572307751,2033.258009,3.374707432,6900.449956,0.3810060758,2.629113359,249309.9976,1.623797633,6.377024771,18.97901917,4.832670212,9,8.979166667,100.7062887,..,..,..,..,1460133614,1.152715243,121.9412574,1.151844915,62298569,..,6,6,..,..,..,70.463,..,10,..
Thailand,2000,..,..,8.168045187,..,..,..,42.8,..,2.390000105,6.559999943,77.35240025,1.591969175,..,4.455247043,2007.735271,3.369970167,7294.594419,0.3581990337,2.612916672,250960.0067,1.48823095,8.042092972,28.3885994,5.25345993,9,7.833333333,121.2979554,..,2.006307785,1257821,..,1696785433,1.342476024,123.2215134,1.044422574,62952639,42.3,6,6,..,..,..,70.623,0.0723821244,11,..
Thailand,2001,..,..,7.900635812,..,..,..,..,..,2.599999905,7.579999924,78.61085331,1.626908873,..,3.44424901,1893.264239,2.489321386,7644.615099,0.3564924029,2.725247206,261700.0122,1.433787439,7.214190099,24.24134064,4.81787014,9,7.270833333,120.2679663,..,..,..,..,1252447488,1.041133978,124.3696099,0.9274199113,63539190,..,6,6,..,..,..,70.832,0.07067881966,..,..
Thailand,2002,..,..,7.082978371,..,..,..,41.9,..,1.820000052,..,79.15901385,0.6973089766,..,6.149036052,2096.187802,5.271098032,8172.994164,0.3518472599,2.875645602,272959.9915,1.349949251,5.666379903,16.22293091,3.864919901,9,..,114.969743,373746,..,..,..,1379995429,1.027540344,125.4068253,0.8305198275,64069093,32.4,6,6,..,..,..,71.089,0.06959783295,13,..
Thailand,2003,..,..,9.967487617,..,..,..,..,6.477493051,1.539999962,5.03000021,80.58731947,1.804349946,..,7.189243303,2359.116831,6.390886875,8866.93177,0.3353313276,2.973360002,285619.9951,1.242127969,6.95689497,20.86635017,3.725610018,9,..,116.6928197,..,..,..,..,1607350389,1.05551828,126.3478772,0.7475977713,64549867,..,6,6,..,..,..,71.389,0.0690897833,12,..
Thailand,2004,..,..,6.574321224,..,..,..,42.5,..,1.50999999,4.5,82.8108439,2.759149262,..,6.289342143,2660.126835,5.56090336,9611.274226,0.3364721428,3.233926034,304250,1.079806927,5.74814258,21.45767021,4.030889988,9,4.553087157,127.4118737,..,..,..,..,1621875957,0.9380658346,127.2197596,0.6876948874,64995303,26.8,6,6,..,..,..,71.728,0.07047608456,12,..
Thailand,2005,..,..,7.346805238,..,..,..,..,..,1.350000024,4.760000229,86.57076195,4.540369196,..,4.187638429,2894.062656,3.517297966,10261.32491,0.3244213156,3.328992526,313510.0098,1.048229469,5.468396734,20.54681969,3.93859005,9,4.719350058,137.8538668,..,3.284719857,2163447,..,1187020000,0.6269961406,128.0435886,0.6454760311,65416189,..,6,6,..,..,..,72.099,0.06567909187,12,..
Thailand,2006,..,..,7.12174306,..,..,..,41.8,..,1.220000029,4.769999981,90.58545884,4.63747436,30119,4.967810892,3369.543198,4.335650261,11036.56937,0.3027213059,3.341004691,317420.0134,1.101162006,5.981814913,22.00279045,4.05038023,9,6.273807285,134.0869462,..,..,..,..,1333360000,0.6012675162,128.8193936,0.6040631624,65812540,21.9,6,6,..,..,..,72.499,0.06332127142,11,..
Thailand,2007,..,..,6.701211374,..,..,..,39.8,..,1.179999948,4.46999979,92.615969,2.241540953,25156,5.435151691,3973.017172,4.846460183,11884.17388,0.2855493023,3.39351756,328690.0024,1.339697747,6.872845435,18.48467064,3.603149891,9,6.046568362,129.873227,59008,..,..,..,1634850000,0.621751959,129.5426882,0.5599091996,66182064,20,6,6,..,..,..,72.916,0.06292348062,53,..
Thailand,2008,..,..,5.973157167,..,..,..,40.3,..,1.179999948,4.769999981,97.68066353,5.468489496,27655,1.725698849,4379.658787,1.192207174,12256.50575,0.2790895033,3.420662101,333250,1.53268866,7.93444326,18.16284943,3.508500099,9,5.821888193,140.4370115,..,..,..,..,1898410000,0.6515170952,130.2256454,0.5258214165,66530980,20.4,6,6,..,..,203000,73.341,0.06295526325,40,..
